event_id,session_id,event_name,event_time,revenue
E0020499,S09012,visit,2026-02-22T09:28:17Z,0
E0024525,S10760,view_product,2026-02-19T05:24:33Z,0
E0005438,S02370,view_product,2026-01-17T16:55:38Z,0
E0013666,S05998,view_product,2026-02-06T21:44:24Z,0
E0021602,S09476,visit,2026-01-29T20:15:23Z,0
E0013581,S05949,visit,2026-03-07T22:23:47Z,0
E0001467,S00639,view_product,2026-03-12T11:50:45Z,0
E0000290,S00125,view_product,2026-03-17T10:54:57Z,0
E0009620,S04198,visit,2026-02-22T00:36:23Z,0
E0012251,S05354,view_product,2026-03-31T09:02:22Z,0
E0020193,S08882,view_product,2026-01-13T11:30:40Z,0
E0010534,S04607,view_product,2026-02-21T12:21:38Z,0
E0000223,S00092,visit,2026-01-29T19:01:34Z,0
E0011800,S05163,add_to_cart,2026-01-19T14:47:35Z,0
E0019852,S08724,view_product,2026-03-29T13:43:18Z,0
E0011042,S04824,view_product,2026-03-06T21:24:42Z,0
E0017783,S07786,view_product,2026-03-07T18:50:57Z,0
E0025767,S11334,visit,2026-03-08T22:55:51Z,0
E0023442,S10283,visit,2026-02-19T06:13:11Z,0
E0009370,S04103,view_product,2026-02-28T02:18:44Z,0
E0008721,S03814,view_product,2026-02-05T21:02:08Z,0
E0026470,S11643,visit,2026-03-14T14:18:47Z,0
E0011568,S05056,purchase,2026-03-28T23:23:50Z,118.12
E0001064,S00469,visit,2026-03-04T13:04:47Z,0
E0020385,S08963,add_to_cart,2026-01-27T05:21:24Z,0
E0014884,S06519,checkout,2026-01-19T10:48:17Z,0
E0024304,S10671,visit,2026-02-28T22:03:24Z,0
E0000809,S00356,view_product,2026-01-21T16:04:43Z,0
E0012225,S05341,visit,2026-03-18T08:50:15Z,0
E0023701,S10398,visit,2026-02-16T15:32:44Z,0
E0015145,S06638,view_product,2026-01-22T18:36:55Z,0
E0022653,S09939,view_product,2026-02-08T11:08:17Z,0
E0009021,S03948,visit,2026-01-07T17:04:30Z,0
E0000995,S00438,visit,2026-03-29T14:37:34Z,0
E0019007,S08351,visit,2026-01-16T18:32:30Z,0
E0019509,S08581,visit,2026-01-21T17:01:25Z,0
E0000957,S00422,visit,2026-01-04T15:42:14Z,0
E0008711,S03808,visit,2026-02-14T07:48:27Z,0
E0026209,S11528,view_product,2026-02-17T18:26:57Z,0
E0010556,S04617,visit,2026-01-29T20:58:49Z,0
E0024795,S10883,visit,2026-02-02T05:41:20Z,0
E0024330,S10681,visit,2026-01-21T06:57:18Z,0
E0005580,S02437,visit,2026-02-28T08:13:42Z,0
E0006633,S02891,visit,2026-01-14T13:49:16Z,0
E0006343,S02759,visit,2026-03-25T19:01:48Z,0
E0013831,S06064,visit,2026-01-02T07:54:06Z,0
E0016225,S07113,view_product,2026-02-13T16:22:08Z,0
E0022990,S10094,view_product,2026-01-01T07:55:08Z,0
E0027198,S11958,view_product,2026-03-08T02:29:38Z,0
E0022509,S09878,checkout,2026-01-10T17:59:28Z,0
E0018245,S07999,purchase,2026-01-05T07:34:53Z,98.59
E0004841,S02110,add_to_cart,2026-03-28T19:27:23Z,0
E0001638,S00719,visit,2026-01-22T02:35:37Z,0
E0024067,S10559,visit,2026-03-11T17:09:43Z,0
E0020073,S08824,visit,2026-02-10T01:19:09Z,0
E0024875,S10926,add_to_cart,2026-01-09T00:11:01Z,0
E0003789,S01657,checkout,2026-01-17T03:31:41Z,0
E0007283,S03176,visit,2026-01-24T16:19:13Z,0
E0017692,S07751,add_to_cart,2026-03-16T04:49:52Z,0
E0016629,S07279,add_to_cart,2026-01-04T20:37:59Z,0
E0020401,S08972,view_product,2026-01-27T14:02:28Z,0
E0001105,S00487,view_product,2026-03-15T20:36:40Z,0
E0015352,S06725,visit,2026-02-11T08:33:02Z,0
E0027191,S11956,view_product,2026-01-23T08:55:01Z,0
E0021732,S09545,view_product,2026-03-05T22:21:59Z,0
E0000936,S00414,view_product,2026-03-20T13:00:54Z,0
E0022950,S10077,view_product,2026-02-23T22:24:22Z,0
E0009934,S04346,view_product,2026-03-03T10:07:47Z,0
E0009166,S04009,visit,2026-02-23T09:59:50Z,0
E0011379,S04978,view_product,2026-02-01T12:21:23Z,0
E0004939,S02154,visit,2026-01-27T14:21:51Z,0
E0023836,S10455,visit,2026-01-11T14:56:51Z,0
E0004570,S01993,visit,2026-03-16T10:28:24Z,0
E0025668,S11287,visit,2026-02-25T15:49:53Z,0
E0014493,S06347,view_product,2026-01-15T08:09:13Z,0
E0003117,S01367,visit,2026-02-22T16:47:41Z,0
E0004105,S01790,visit,2026-01-19T08:33:41Z,0
E0004036,S01762,add_to_cart,2026-03-14T12:33:27Z,0
E0005987,S02608,view_product,2026-03-09T23:13:03Z,0
E0019468,S08566,visit,2026-01-26T18:36:08Z,0
E0022883,S10045,view_product,2026-03-02T14:30:08Z,0
E0011638,S05093,visit,2026-02-15T18:44:41Z,0
E0016834,S07368,visit,2026-02-18T22:17:38Z,0
E0023841,S10456,visit,2026-02-26T18:19:46Z,0
E0013762,S06033,view_product,2026-02-07T01:33:27Z,0
E0006082,S02653,visit,2026-02-08T14:54:46Z,0
E0000121,S00049,purchase,2026-02-05T12:52:37Z,89.53
E0024096,S10572,visit,2026-02-09T02:11:09Z,0
E0017346,S07595,view_product,2026-01-26T14:45:44Z,0
E0013944,S06109,view_product,2026-01-07T10:15:03Z,0
E0015802,S06921,visit,2026-03-07T05:56:05Z,0
E0022060,S09683,visit,2026-03-26T14:34:17Z,0
E0003199,S01402,visit,2026-03-03T04:42:49Z,0
E0005692,S02486,view_product,2026-01-05T09:22:46Z,0
E0026923,S11839,visit,2026-03-22T18:14:34Z,0
E0018133,S07949,add_to_cart,2026-03-03T07:34:37Z,0
E0018433,S08079,add_to_cart,2026-01-14T03:43:35Z,0
E0010919,S04771,visit,2026-03-21T19:42:07Z,0
E0020845,S09162,add_to_cart,2026-02-11T01:24:15Z,0
E0011702,S05120,view_product,2026-03-31T03:51:15Z,0
E0000043,S00019,visit,2026-03-18T11:48:07Z,0
E0017526,S07677,view_product,2026-01-24T16:19:52Z,0
E0024675,S10828,visit,2026-02-05T09:24:26Z,0
E0018136,S07950,view_product,2026-01-20T08:37:31Z,0
E0019620,S08629,view_product,2026-03-18T21:19:28Z,0
E0023845,S10458,visit,2026-02-24T08:07:00Z,0
E0007540,S03282,view_product,2026-01-13T22:32:59Z,0
E0015613,S06838,view_product,2026-03-14T04:31:32Z,0
E0009047,S03961,checkout,2026-03-08T18:35:06Z,0
E0027157,S11941,view_product,2026-02-07T13:29:30Z,0
E0008458,S03699,visit,2026-02-27T00:08:11Z,0
E0002537,S01109,view_product,2026-01-16T14:01:54Z,0
E0001464,S00638,add_to_cart,2026-02-24T03:53:05Z,0
E0021498,S09433,view_product,2026-01-24T04:22:32Z,0
E0009157,S04003,visit,2026-02-06T14:33:13Z,0
E0009960,S04354,visit,2026-01-07T14:04:59Z,0
E0016704,S07309,purchase,2026-02-17T21:32:09Z,85.08
E0008424,S03686,view_product,2026-03-14T13:14:03Z,0
E0017459,S07644,visit,2026-03-08T09:30:34Z,0
E0012003,S05250,view_product,2026-02-16T21:24:10Z,0
E0019626,S08633,view_product,2026-02-10T17:56:29Z,0
E0009066,S03967,checkout,2026-03-10T00:24:00Z,0
E0011235,S04909,visit,2026-02-11T05:04:44Z,0
E0022062,S09684,visit,2026-02-05T08:54:23Z,0
E0008951,S03922,view_product,2026-02-24T20:32:02Z,0
E0001609,S00705,view_product,2026-03-20T01:05:48Z,0
E0002304,S01016,view_product,2026-01-02T04:32:48Z,0
E0004315,S01877,visit,2026-01-18T10:44:28Z,0
E0023769,S10427,visit,2026-03-12T01:05:16Z,0
E0002200,S00967,visit,2026-02-23T08:18:28Z,0
E0015491,S06786,visit,2026-01-17T18:42:34Z,0
E0008572,S03750,view_product,2026-03-18T01:41:31Z,0
E0018005,S07894,visit,2026-03-25T20:56:40Z,0
E0017645,S07732,visit,2026-03-15T19:55:18Z,0
E0018592,S08151,visit,2026-01-23T19:45:33Z,0
E0026025,S11448,visit,2026-01-19T13:10:44Z,0
E0004438,S01930,view_product,2026-02-21T01:52:49Z,0
E0027138,S11935,visit,2026-03-06T13:33:24Z,0
E0022044,S09674,visit,2026-02-25T21:42:11Z,0
E0018846,S08275,visit,2026-03-06T17:33:05Z,0
E0011027,S04817,visit,2026-02-16T18:28:05Z,0
E0017413,S07624,add_to_cart,2026-03-09T07:22:37Z,0
E0001721,S00755,visit,2026-02-18T11:29:37Z,0
E0024273,S10656,visit,2026-03-24T16:36:08Z,0
E0019713,S08667,add_to_cart,2026-01-29T11:07:29Z,0
E0002011,S00883,visit,2026-02-08T15:45:42Z,0
E0022455,S09858,view_product,2026-02-26T16:15:58Z,0
E0001322,S00583,view_product,2026-01-10T20:14:02Z,0
E0015912,S06970,view_product,2026-01-10T11:20:40Z,0
E0010547,S04614,view_product,2026-02-02T13:39:50Z,0
E0016886,S07395,add_to_cart,2026-02-21T07:57:26Z,0
E0006815,S02974,view_product,2026-02-06T10:23:30Z,0
E0021091,S09265,view_product,2026-01-17T15:45:02Z,0
E0008141,S03557,visit,2026-01-24T05:47:00Z,0
E0020267,S08920,visit,2026-03-20T02:17:31Z,0
E0015976,S07004,view_product,2026-03-28T08:32:10Z,0
E0011873,S05199,view_product,2026-01-14T08:08:40Z,0
E0004301,S01872,view_product,2026-02-13T11:05:09Z,0
E0018893,S08295,visit,2026-01-03T21:41:00Z,0
E0019847,S08721,visit,2026-03-08T00:22:43Z,0
E0021571,S09464,view_product,2026-03-09T07:27:39Z,0
E0020341,S08948,visit,2026-03-21T06:40:22Z,0
E0016295,S07141,visit,2026-01-23T15:37:44Z,0
E0021365,S09380,visit,2026-02-12T18:31:02Z,0
E0004415,S01918,visit,2026-02-12T22:18:57Z,0
E0011720,S05129,view_product,2026-02-22T19:10:56Z,0
E0002513,S01099,visit,2026-01-24T16:06:21Z,0
E0003005,S01318,view_product,2026-01-28T16:58:25Z,0
E0006942,S03027,checkout,2026-01-17T10:39:23Z,0
E0006173,S02688,visit,2026-01-12T06:12:57Z,0
E0006237,S02715,visit,2026-03-22T06:25:59Z,0
E0013875,S06080,purchase,2026-02-20T16:00:44Z,43.75
E0017665,S07743,visit,2026-02-16T19:53:36Z,0
E0025928,S11400,visit,2026-01-19T07:31:05Z,0
E0001874,S00822,checkout,2026-01-20T05:55:32Z,0
E0000631,S00272,visit,2026-01-29T00:07:35Z,0
E0006656,S02900,visit,2026-02-23T07:05:09Z,0
E0006239,S02716,visit,2026-02-20T04:09:57Z,0
E0007085,S03088,checkout,2026-01-08T21:34:06Z,0
E0014574,S06380,visit,2026-02-07T11:24:25Z,0
E0006214,S02704,view_product,2026-02-01T16:14:07Z,0
E0021679,S09518,add_to_cart,2026-01-26T17:07:33Z,0
E0023160,S10163,view_product,2026-01-10T16:24:07Z,0
E0025173,S11060,view_product,2026-02-20T17:35:32Z,0
E0020076,S08824,checkout,2026-02-10T01:25:54Z,0
E0005902,S02575,visit,2026-01-23T00:36:20Z,0
E0022337,S09804,view_product,2026-01-07T16:11:12Z,0
E0020064,S08819,visit,2026-03-19T18:02:37Z,0
E0009359,S04096,visit,2026-03-25T12:15:03Z,0
E0007819,S03413,visit,2026-01-09T01:35:25Z,0
E0023370,S10253,view_product,2026-02-23T22:58:18Z,0
E0020279,S08924,view_product,2026-01-31T08:17:52Z,0
E0008187,S03577,view_product,2026-03-31T10:55:24Z,0
E0003108,S01364,visit,2026-02-11T21:03:01Z,0
E0018678,S08192,view_product,2026-02-19T13:30:15Z,0
E0005154,S02253,visit,2026-03-16T17:22:19Z,0
E0014578,S06382,visit,2026-02-23T12:28:31Z,0
E0009017,S03946,visit,2026-03-16T13:34:48Z,0
E0023846,S10458,view_product,2026-02-24T08:08:25Z,0
E0026176,S11514,visit,2026-03-19T02:15:16Z,0
E0017932,S07858,visit,2026-03-24T16:26:55Z,0
E0014727,S06448,view_product,2026-01-10T05:03:03Z,0
E0024508,S10752,view_product,2026-02-04T07:48:19Z,0
E0007686,S03356,checkout,2026-01-03T06:47:50Z,0
E0017394,S07615,view_product,2026-03-07T00:57:22Z,0
E0001485,S00649,view_product,2026-01-30T21:57:12Z,0
E0019209,S08445,view_product,2026-02-03T07:05:28Z,0
E0012950,S05669,view_product,2026-02-11T02:23:14Z,0
E0006116,S02666,view_product,2026-02-03T02:28:41Z,0
E0008242,S03600,visit,2026-02-26T23:04:07Z,0
E0001645,S00721,visit,2026-01-26T19:25:24Z,0
E0019049,S08373,visit,2026-01-08T04:58:07Z,0
E0025454,S11186,add_to_cart,2026-01-18T17:20:06Z,0
E0027166,S11944,view_product,2026-03-20T12:46:50Z,0
E0010290,S04499,add_to_cart,2026-01-06T00:47:32Z,0
E0025109,S11035,visit,2026-01-12T19:29:31Z,0
E0010531,S04606,add_to_cart,2026-02-12T17:55:10Z,0
E0013220,S05787,view_product,2026-03-29T04:13:17Z,0
E0024105,S10577,visit,2026-02-07T01:22:34Z,0
E0014694,S06434,purchase,2026-03-05T11:04:08Z,110.32
E0019056,S08375,visit,2026-03-25T04:43:59Z,0
E0006303,S02742,view_product,2026-01-31T03:55:45Z,0
E0017611,S07718,visit,2026-01-20T01:45:01Z,0
E0025912,S11395,purchase,2026-03-30T10:44:41Z,25
E0004838,S02109,visit,2026-03-19T02:25:54Z,0
E0016023,S07023,visit,2026-03-17T18:46:30Z,0
E0025078,S11018,add_to_cart,2026-02-05T22:04:52Z,0
E0026264,S11551,visit,2026-02-27T19:29:49Z,0
E0009619,S04197,view_product,2026-01-30T12:03:12Z,0
E0023505,S10310,checkout,2026-01-29T10:20:57Z,0
E0005303,S02318,view_product,2026-03-15T20:17:32Z,0
E0004117,S01795,view_product,2026-02-11T23:03:16Z,0
E0017981,S07884,visit,2026-03-16T22:00:25Z,0
E0005073,S02212,checkout,2026-02-26T03:09:12Z,0
E0002891,S01267,purchase,2026-02-26T05:06:47Z,25
E0003166,S01389,visit,2026-01-08T22:16:43Z,0
E0010207,S04463,checkout,2026-03-03T03:02:51Z,0
E0022131,S09716,view_product,2026-01-05T02:49:51Z,0
E0006262,S02723,visit,2026-01-13T04:35:43Z,0
E0023313,S10229,visit,2026-03-27T20:35:51Z,0
E0006502,S02831,view_product,2026-02-15T19:13:25Z,0
E0004862,S02120,view_product,2026-03-17T19:33:24Z,0
E0013765,S06035,visit,2026-03-08T20:39:17Z,0
E0001660,S00726,add_to_cart,2026-01-31T22:40:37Z,0
E0015216,S06668,view_product,2026-02-17T03:30:30Z,0
E0006279,S02731,view_product,2026-02-25T09:14:50Z,0
E0021426,S09404,checkout,2026-03-18T07:20:03Z,0
E0019185,S08434,view_product,2026-01-07T06:10:50Z,0
E0014646,S06412,visit,2026-02-23T05:50:21Z,0
E0004135,S01802,visit,2026-01-04T01:02:57Z,0
E0018079,S07928,visit,2026-03-05T17:14:31Z,0
E0006972,S03040,view_product,2026-01-12T12:55:12Z,0
E0022058,S09682,visit,2026-01-10T14:59:31Z,0
E0008196,S03582,visit,2026-02-17T14:28:42Z,0
E0024244,S10645,view_product,2026-03-10T21:58:57Z,0
E0009234,S04033,visit,2026-01-14T20:57:40Z,0
E0006714,S02927,visit,2026-02-24T22:09:34Z,0
E0018643,S08175,view_product,2026-01-23T19:14:16Z,0
E0010304,S04505,view_product,2026-01-11T19:25:16Z,0
E0004661,S02029,visit,2026-01-17T08:45:20Z,0
E0022972,S10085,view_product,2026-01-18T17:03:26Z,0
E0002411,S01058,visit,2026-03-19T05:01:10Z,0
E0008313,S03638,visit,2026-02-02T22:22:57Z,0
E0013871,S06080,visit,2026-02-20T15:55:23Z,0
E0003282,S01437,checkout,2026-03-19T17:17:20Z,0
E0020034,S08806,add_to_cart,2026-03-31T13:11:38Z,0
E0008247,S03602,view_product,2026-03-15T12:24:13Z,0
E0025590,S11249,visit,2026-01-18T06:07:02Z,0
E0024206,S10625,view_product,2026-03-27T19:27:57Z,0
E0011603,S05078,visit,2026-02-08T06:25:14Z,0
E0022988,S10093,view_product,2026-02-26T22:39:46Z,0
E0026252,S11546,add_to_cart,2026-03-07T12:40:01Z,0
E0006623,S02885,add_to_cart,2026-03-20T15:19:33Z,0
E0001374,S00603,view_product,2026-03-09T03:03:40Z,0
E0009523,S04160,visit,2026-02-23T14:36:12Z,0
E0005608,S02449,view_product,2026-03-05T06:00:56Z,0
E0014455,S06334,visit,2026-02-07T22:06:13Z,0
E0025170,S11058,view_product,2026-01-22T20:08:56Z,0
E0022710,S09965,add_to_cart,2026-03-08T18:50:48Z,0
E0011711,S05124,view_product,2026-02-16T12:15:41Z,0
E0023295,S10222,visit,2026-03-22T12:55:50Z,0
E0005574,S02434,visit,2026-02-04T06:36:41Z,0
E0001400,S00612,view_product,2026-01-24T05:01:16Z,0
E0026802,S11796,visit,2026-02-05T17:54:39Z,0
E0023053,S10121,visit,2026-01-29T16:09:36Z,0
E0018831,S08267,visit,2026-02-17T11:47:12Z,0
E0002651,S01159,visit,2026-01-24T21:48:45Z,0
E0023617,S10358,checkout,2026-01-30T06:36:49Z,0
E0019629,S08633,checkout,2026-02-10T17:58:47Z,0
E0002779,S01220,visit,2026-01-27T19:27:50Z,0
E0018194,S07974,visit,2026-02-01T18:05:27Z,0
E0014608,S06395,visit,2026-02-03T22:40:58Z,0
E0022715,S09968,visit,2026-02-19T13:00:58Z,0
E0008200,S03585,visit,2026-01-09T16:36:19Z,0
E0009625,S04199,visit,2026-03-16T09:51:43Z,0
E0015003,S06575,purchase,2026-01-20T03:45:54Z,41.83
E0002157,S00946,visit,2026-03-10T06:57:03Z,0
E0001077,S00473,purchase,2026-03-12T09:20:25Z,132.12
E0024917,S10948,view_product,2026-01-17T07:25:00Z,0
E0005174,S02262,view_product,2026-01-18T09:27:30Z,0
E0013437,S05893,visit,2026-03-03T04:37:09Z,0
E0007251,S03166,purchase,2026-03-25T03:12:48Z,25
E0005203,S02276,view_product,2026-01-07T04:02:07Z,0
E0000786,S00343,view_product,2026-02-16T19:45:11Z,0
E0023824,S10448,view_product,2026-01-17T13:45:04Z,0
E0008879,S03884,add_to_cart,2026-02-18T02:15:34Z,0
E0021744,S09551,visit,2026-01-06T04:40:03Z,0
E0027256,S11984,visit,2026-01-27T06:09:06Z,0
E0000465,S00202,visit,2026-01-09T16:39:48Z,0
E0013823,S06061,purchase,2026-03-03T11:15:56Z,130.03
E0011606,S05080,view_product,2026-03-13T09:00:51Z,0
E0000204,S00084,purchase,2026-01-31T17:27:48Z,104.95
E0019498,S08577,add_to_cart,2026-02-28T12:04:54Z,0
E0011417,S04996,visit,2026-03-13T12:11:14Z,0
E0014722,S06446,checkout,2026-03-16T22:39:00Z,0
E0000755,S00328,visit,2026-03-08T17:34:58Z,0
E0015399,S06742,add_to_cart,2026-03-13T06:57:27Z,0
E0020805,S09142,view_product,2026-01-09T14:17:46Z,0
E0004026,S01759,view_product,2026-03-21T14:56:18Z,0
E0009062,S03966,view_product,2026-03-06T07:40:55Z,0
E0011744,S05140,add_to_cart,2026-01-07T11:50:56Z,0
E0020558,S09036,purchase,2026-03-18T07:56:34Z,33.34
E0006049,S02639,visit,2026-03-06T19:36:17Z,0
E0006857,S02992,visit,2026-02-11T08:44:26Z,0
E0003411,S01492,checkout,2026-02-07T09:58:16Z,0
E0010293,S04500,visit,2026-01-18T01:43:22Z,0
E0025392,S11156,visit,2026-01-02T11:09:59Z,0
E0019188,S08436,visit,2026-02-13T19:42:45Z,0
E0009720,S04243,view_product,2026-02-24T02:39:46Z,0
E0020228,S08899,visit,2026-01-06T15:30:00Z,0
E0022639,S09935,visit,2026-02-17T09:34:27Z,0
E0019222,S08450,view_product,2026-02-25T16:58:11Z,0
E0021698,S09529,visit,2026-01-03T14:15:03Z,0
E0022014,S09661,view_product,2026-02-11T11:15:41Z,0
E0011009,S04808,checkout,2026-03-31T09:11:04Z,0
E0026748,S11773,visit,2026-02-24T19:53:19Z,0
E0007717,S03369,visit,2026-03-11T05:12:02Z,0
E0003638,S01589,view_product,2026-03-09T17:33:29Z,0
E0005132,S02241,visit,2026-01-14T03:14:28Z,0
E0013887,S06086,visit,2026-03-17T11:50:49Z,0
E0025045,S11001,add_to_cart,2026-01-28T06:15:33Z,0
E0000161,S00067,visit,2026-01-01T12:48:25Z,0
E0014091,S06180,visit,2026-01-23T03:13:25Z,0
E0010621,S04647,visit,2026-02-18T06:14:41Z,0
E0013806,S06053,view_product,2026-01-06T22:10:56Z,0
E0022026,S09665,view_product,2026-03-14T04:11:28Z,0
E0015543,S06809,view_product,2026-02-23T11:19:56Z,0
E0021614,S09483,visit,2026-02-11T18:05:16Z,0
E0018808,S08257,checkout,2026-03-11T15:45:59Z,0
E0022865,S10035,view_product,2026-01-09T06:57:25Z,0
E0010869,S04751,add_to_cart,2026-01-01T14:14:18Z,0
E0011918,S05216,visit,2026-01-23T00:28:55Z,0
E0002605,S01141,view_product,2026-01-17T18:57:51Z,0
E0024377,S10700,add_to_cart,2026-01-29T12:24:13Z,0
E0009129,S03990,add_to_cart,2026-01-22T22:29:19Z,0
E0021591,S09471,checkout,2026-02-10T19:45:43Z,0
E0016707,S07311,visit,2026-01-04T06:01:36Z,0
E0017484,S07657,visit,2026-02-08T09:29:38Z,0
E0007049,S03071,visit,2026-01-30T11:44:57Z,0
E0004281,S01865,visit,2026-01-28T06:52:08Z,0
E0005999,S02612,view_product,2026-02-23T03:04:32Z,0
E0001642,S00719,purchase,2026-01-22T02:38:55Z,48.64
E0017663,S07742,visit,2026-02-03T04:51:12Z,0
E0024035,S10546,checkout,2026-01-02T16:08:51Z,0
E0002648,S01156,checkout,2026-03-24T15:52:29Z,0
E0023147,S10157,view_product,2026-03-18T18:32:06Z,0
E0015449,S06768,view_product,2026-03-23T04:12:03Z,0
E0008550,S03740,view_product,2026-01-16T14:19:59Z,0
E0001449,S00631,visit,2026-02-19T17:50:13Z,0
E0018392,S08060,add_to_cart,2026-02-26T01:57:25Z,0
E0019052,S08373,add_to_cart,2026-01-08T04:59:14Z,0
E0020985,S09217,checkout,2026-01-03T22:47:14Z,0
E0027190,S11956,visit,2026-01-23T08:54:30Z,0
E0002757,S01211,view_product,2026-03-25T06:58:29Z,0
E0015721,S06880,visit,2026-03-03T22:15:11Z,0
E0001619,S00710,visit,2026-02-09T11:27:02Z,0
E0003186,S01397,view_product,2026-02-02T14:14:16Z,0
E0020858,S09167,view_product,2026-03-05T18:07:04Z,0
E0018266,S08009,visit,2026-01-17T16:21:23Z,0
E0013960,S06115,visit,2026-03-23T11:03:30Z,0
E0014146,S06206,add_to_cart,2026-03-22T07:10:23Z,0
E0012237,S05346,checkout,2026-03-09T07:44:41Z,0
E0005345,S02334,purchase,2026-01-10T20:49:31Z,103.52
E0011997,S05247,view_product,2026-03-23T13:19:39Z,0
E0012998,S05689,view_product,2026-03-24T05:49:46Z,0
E0020624,S09064,view_product,2026-01-23T10:25:31Z,0
E0000500,S00214,visit,2026-02-10T12:38:57Z,0
E0017464,S07645,add_to_cart,2026-01-05T05:54:48Z,0
E0027015,S11882,view_product,2026-01-27T03:19:34Z,0
E0000398,S00175,visit,2026-02-15T18:28:17Z,0
E0025718,S11312,visit,2026-01-13T05:15:11Z,0
E0015058,S06598,visit,2026-02-17T07:36:00Z,0
E0009515,S04157,purchase,2026-02-05T16:48:07Z,136.32
E0016267,S07128,view_product,2026-02-09T14:02:00Z,0
E0007590,S03309,view_product,2026-02-23T15:30:39Z,0
E0012126,S05298,checkout,2026-02-28T21:15:48Z,0
E0004765,S02080,view_product,2026-03-07T20:04:21Z,0
E0019245,S08461,visit,2026-02-21T19:19:55Z,0
E0024633,S10810,visit,2026-03-18T11:56:01Z,0
E0019996,S08792,visit,2026-03-01T13:21:16Z,0
E0015935,S06984,visit,2026-02-25T05:38:04Z,0
E0021768,S09560,checkout,2026-01-02T15:12:36Z,0
E0024066,S10558,add_to_cart,2026-03-06T18:27:31Z,0
E0023917,S10499,visit,2026-03-06T16:10:12Z,0
E0001232,S00539,visit,2026-03-06T22:59:48Z,0
E0026807,S11798,visit,2026-03-06T13:28:09Z,0
E0011745,S05140,checkout,2026-01-07T11:52:52Z,0
E0013391,S05866,view_product,2026-03-04T20:52:46Z,0
E0023829,S10451,view_product,2026-02-14T05:21:05Z,0
E0001087,S00478,visit,2026-03-24T08:24:58Z,0
E0002194,S00964,checkout,2026-02-16T05:46:05Z,0
E0021182,S09305,view_product,2026-03-07T20:56:00Z,0
E0026933,S11842,view_product,2026-01-22T02:08:24Z,0
E0000931,S00412,view_product,2026-02-16T02:40:02Z,0
E0023306,S10227,visit,2026-01-10T21:03:49Z,0
E0027049,S11896,view_product,2026-01-17T12:40:08Z,0
E0006923,S03021,visit,2026-02-04T14:15:03Z,0
E0007335,S03196,view_product,2026-03-19T15:40:00Z,0
E0007373,S03210,visit,2026-02-18T21:59:43Z,0
E0008722,S03815,visit,2026-01-05T15:40:16Z,0
E0014997,S06574,visit,2026-03-30T11:07:03Z,0
E0020211,S08891,view_product,2026-01-15T02:50:13Z,0
E0013217,S05786,view_product,2026-02-09T22:08:33Z,0
E0003594,S01568,visit,2026-02-21T10:30:02Z,0
E0009267,S04048,view_product,2026-01-26T09:07:14Z,0
E0007233,S03157,visit,2026-01-11T00:54:25Z,0
E0022805,S10008,visit,2026-01-17T00:07:37Z,0
E0002061,S00903,add_to_cart,2026-02-28T01:04:30Z,0
E0024190,S10617,visit,2026-03-09T11:05:39Z,0
E0021006,S09227,visit,2026-03-18T02:16:13Z,0
E0021282,S09346,visit,2026-02-05T02:38:41Z,0
E0005179,S02265,visit,2026-01-27T14:49:56Z,0
E0010963,S04793,visit,2026-02-23T16:40:26Z,0
E0017726,S07767,visit,2026-03-16T01:16:20Z,0
E0024616,S10804,visit,2026-01-04T16:13:01Z,0
E0010192,S04458,view_product,2026-03-18T04:34:59Z,0
E0006683,S02913,view_product,2026-03-27T06:22:54Z,0
E0000096,S00036,view_product,2026-02-08T22:18:44Z,0
E0025771,S11336,view_product,2026-03-10T20:04:54Z,0
E0009038,S03957,visit,2026-02-26T15:25:41Z,0
E0014637,S06408,visit,2026-02-28T06:16:26Z,0
E0014389,S06305,visit,2026-03-28T17:38:32Z,0
E0000343,S00146,visit,2026-02-28T01:08:02Z,0
E0014400,S06310,view_product,2026-02-17T15:11:53Z,0
E0024165,S10604,visit,2026-03-24T02:33:02Z,0
E0003864,S01689,visit,2026-01-29T16:06:44Z,0
E0007555,S03291,view_product,2026-02-12T01:21:56Z,0
E0007291,S03179,visit,2026-02-03T01:28:31Z,0
E0026717,S11759,add_to_cart,2026-01-27T03:54:19Z,0
E0010398,S04544,visit,2026-03-22T16:25:21Z,0
E0014957,S06552,purchase,2026-02-25T22:30:38Z,109.38
E0013816,S06059,view_product,2026-01-14T04:55:33Z,0
E0012129,S05300,visit,2026-02-24T04:29:19Z,0
E0008640,S03779,add_to_cart,2026-02-03T20:15:43Z,0
E0006652,S02898,visit,2026-02-19T04:00:41Z,0
E0008258,S03608,visit,2026-03-16T15:26:43Z,0
E0002047,S00896,add_to_cart,2026-01-19T13:18:42Z,0
E0013769,S06038,visit,2026-03-12T08:31:48Z,0
E0009659,S04217,add_to_cart,2026-01-11T09:23:45Z,0
E0015615,S06838,checkout,2026-03-14T04:35:10Z,0
E0020534,S09026,visit,2026-01-31T06:39:51Z,0
E0003149,S01382,view_product,2026-03-01T16:43:34Z,0
E0020916,S09188,visit,2026-02-11T14:52:29Z,0
E0016504,S07229,visit,2026-02-03T04:58:17Z,0
E0016286,S07135,checkout,2026-03-03T17:43:51Z,0
E0011101,S04848,visit,2026-02-11T04:38:08Z,0
E0009776,S04266,view_product,2026-03-09T22:16:38Z,0
E0009996,S04369,view_product,2026-01-17T17:14:02Z,0
